festival_year,university_id,student_count,menu_category,price,observation_timestamp,target_window_end,festival_day,hour,minute_of_day,second_of_minute,minutes_to_close,seconds_to_close,minutes_to_festival_end,recent_sales_30m,previous_sales_30m,precipitation_probability,temperature,event_ending_soon,discount_rate,future_sales_30m,data_class
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:18:18,2024-05-23T20:48:18,2,20,1218,18,101,6102,1541,32,29,5,22.0,0,10,34,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:19:19,2024-05-23T20:49:19,2,20,1219,19,100,6041,1540,11,32,45,18.0,0,0,13,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:20:20,2024-05-23T20:50:20,2,20,1220,20,99,5980,1539,21,11,70,22.0,0,0,15,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:21:21,2024-05-23T20:51:21,2,20,1221,21,98,5919,1538,32,21,5,17.0,0,20,34,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:22:22,2024-05-23T20:52:22,2,20,1222,22,97,5858,1537,26,32,45,23.0,0,20,33,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:23:23,2024-05-23T20:53:23,2,20,1223,23,96,5797,1536,28,26,25,23.0,0,0,26,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:24:24,2024-05-23T20:54:24,2,20,1224,24,95,5736,1535,31,28,45,17.0,0,10,33,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:25:25,2024-05-23T20:55:25,2,20,1225,25,94,5675,1534,29,31,70,19.0,0,0,27,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:26:26,2024-05-23T20:56:26,2,20,1226,26,93,5614,1533,25,29,25,26.0,0,20,33,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:27:27,2024-05-23T20:57:27,2,20,1227,27,92,5553,1532,31,25,45,23.0,0,20,39,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:28:28,2024-05-23T20:58:28,2,20,1228,28,91,5492,1531,27,31,70,22.0,0,0,26,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:29:29,2024-05-23T20:59:29,2,20,1229,29,90,5431,1530,22,27,70,28.0,0,20,26,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:30:30,2024-05-23T21:00:30,2,20,1230,30,89,5370,1529,20,22,85,19.0,0,20,28,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:31:31,2024-05-23T21:01:31,2,20,1231,31,88,5309,1528,29,20,5,18.0,0,10,27,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:32:32,2024-05-23T21:02:32,2,20,1232,32,87,5248,1527,25,29,70,24.0,0,20,29,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:33:33,2024-05-23T21:03:33,2,20,1233,33,86,5187,1526,24,25,25,22.0,0,0,25,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:34:34,2024-05-23T21:04:34,2,20,1234,34,85,5126,1525,16,24,70,19.0,0,0,17,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:35:35,2024-05-23T21:05:35,2,20,1235,35,84,5065,1524,27,16,70,24.0,0,0,25,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:36:36,2024-05-23T21:06:36,2,20,1236,36,83,5004,1523,24,27,85,22.0,0,20,31,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:37:37,2024-05-23T21:07:37,2,20,1237,37,82,4943,1522,37,24,15,28.0,0,0,32,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:38:38,2024-05-23T21:08:38,2,20,1238,38,81,4882,1521,39,37,15,22.0,0,0,41,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:39:39,2024-05-23T21:09:39,2,20,1239,39,80,4821,1520,27,39,25,17.0,0,0,29,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:40:40,2024-05-23T21:10:40,2,20,1240,40,79,4760,1519,33,27,70,19.0,0,20,39,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:41:41,2024-05-23T21:11:41,2,20,1241,41,78,4699,1518,32,33,25,24.0,0,0,34,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:42:42,2024-05-23T21:12:42,2,20,1242,42,77,4638,1517,24,32,85,27.0,0,0,21,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:43:43,2024-05-23T21:13:43,2,20,1243,43,76,4577,1516,34,24,15,26.0,0,0,31,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:44:44,2024-05-23T21:14:44,2,20,1244,44,75,4516,1515,22,34,85,21.0,0,0,22,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:45:45,2024-05-23T21:15:45,2,20,1245,45,74,4455,1514,38,22,5,22.0,0,0,32,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:46:46,2024-05-23T21:16:46,2,20,1246,46,73,4394,1513,30,38,45,28.0,0,10,34,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:47:47,2024-05-23T21:17:47,2,20,1247,47,72,4333,1512,25,30,70,17.0,0,0,26,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:48:48,2024-05-23T21:18:48,2,20,1248,48,71,4272,1511,34,25,15,28.0,0,20,42,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:49:49,2024-05-23T21:19:49,2,20,1249,49,70,4211,1510,25,34,70,20.0,0,0,27,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:50:50,2024-05-23T21:20:50,2,20,1250,50,69,4150,1509,28,25,15,17.0,0,10,31,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:51:51,2024-05-23T21:21:51,2,20,1251,51,68,4089,1508,29,28,45,21.0,0,0,28,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:52:52,2024-05-23T21:22:52,2,20,1252,52,67,4028,1507,38,29,5,17.0,0,0,33,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:53:53,2024-05-23T21:23:53,2,20,1253,53,66,3967,1506,30,38,25,26.0,0,0,33,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:54:54,2024-05-23T21:24:54,2,20,1254,54,65,3906,1505,22,30,70,25.0,0,20,28,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:55:55,2024-05-23T21:25:55,2,20,1255,55,64,3845,1504,44,22,5,24.0,0,0,37,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:56:56,2024-05-23T21:26:56,2,20,1256,56,63,3784,1503,41,44,5,24.0,0,0,43,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:57:57,2024-05-23T21:27:57,2,20,1257,57,62,3723,1502,30,41,85,17.0,0,0,29,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:58:58,2024-05-23T21:28:58,2,20,1258,58,61,3662,1501,26,30,70,18.0,0,10,27,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T20:59:59,2024-05-23T21:29:59,2,20,1259,59,60,3601,1500,25,26,25,27.0,0,0,24,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:00:00,2024-05-23T21:30:00,2,21,1260,0,60,3600,1500,15,25,85,25.0,0,10,15,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:01:01,2024-05-23T21:31:01,2,21,1261,1,58,3539,1498,20,15,5,19.0,0,0,18,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:02:02,2024-05-23T21:32:02,2,21,1262,2,57,3478,1497,17,20,5,20.0,0,20,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:03:03,2024-05-23T21:33:03,2,21,1263,3,56,3417,1496,19,17,45,22.0,0,0,17,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:04:04,2024-05-23T21:34:04,2,21,1264,4,55,3356,1495,11,19,45,19.0,0,10,13,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:05:05,2024-05-23T21:35:05,2,21,1265,5,54,3295,1494,28,11,25,27.0,0,0,18,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:06:06,2024-05-23T21:36:06,2,21,1266,6,53,3234,1493,19,28,45,25.0,0,0,25,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:07:07,2024-05-23T21:37:07,2,21,1267,7,52,3173,1492,22,19,25,28.0,0,0,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:08:08,2024-05-23T21:38:08,2,21,1268,8,51,3112,1491,21,22,25,22.0,0,0,21,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:09:09,2024-05-23T21:39:09,2,21,1269,9,50,3051,1490,26,21,5,23.0,0,10,24,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:10:10,2024-05-23T21:40:10,2,21,1270,10,49,2990,1489,17,26,25,25.0,0,20,25,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:11:11,2024-05-23T21:41:11,2,21,1271,11,48,2929,1488,21,17,5,20.0,0,0,17,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:12:12,2024-05-23T21:42:12,2,21,1272,12,47,2868,1487,21,21,15,24.0,0,10,22,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:13:13,2024-05-23T21:43:13,2,21,1273,13,46,2807,1486,23,21,45,25.0,0,0,21,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:14:14,2024-05-23T21:44:14,2,21,1274,14,45,2746,1485,20,23,15,21.0,0,0,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:15:15,2024-05-23T21:45:15,2,21,1275,15,44,2685,1484,14,20,45,23.0,0,0,15,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:16:16,2024-05-23T21:46:16,2,21,1276,16,43,2624,1483,26,14,5,21.0,0,10,23,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:17:17,2024-05-23T21:47:17,2,21,1277,17,42,2563,1482,19,26,70,27.0,0,10,21,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:18:18,2024-05-23T21:48:18,2,21,1278,18,41,2502,1481,23,19,5,23.0,0,10,26,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:19:19,2024-05-23T21:49:19,2,21,1279,19,40,2441,1480,21,23,45,22.0,0,10,25,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:20:20,2024-05-23T21:50:20,2,21,1280,20,39,2380,1479,23,21,25,18.0,0,0,21,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:21:21,2024-05-23T21:51:21,2,21,1281,21,38,2319,1478,19,23,70,21.0,0,0,19,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:22:22,2024-05-23T21:52:22,2,21,1282,22,37,2258,1477,26,19,45,22.0,0,10,27,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:23:23,2024-05-23T21:53:23,2,21,1283,23,36,2197,1476,29,26,25,26.0,0,0,31,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:24:24,2024-05-23T21:54:24,2,21,1284,24,35,2136,1475,18,29,85,28.0,0,0,21,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:25:25,2024-05-23T21:55:25,2,21,1285,25,34,2075,1474,21,18,45,23.0,0,0,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:26:26,2024-05-23T21:56:26,2,21,1286,26,33,2014,1473,13,21,70,18.0,0,20,18,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:27:27,2024-05-23T21:57:27,2,21,1287,27,32,1953,1472,26,13,25,25.0,0,20,26,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:28:28,2024-05-23T21:58:28,2,21,1288,28,31,1892,1471,26,26,5,18.0,0,20,33,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:29:29,2024-05-23T21:59:29,2,21,1289,29,30,1831,1470,24,26,45,27.0,0,20,32,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:30:30,2024-05-23T22:00:30,2,21,1290,30,29,1770,1469,24,24,45,23.0,1,20,26,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:31:31,2024-05-23T22:01:31,2,21,1291,31,28,1709,1468,29,24,25,27.0,0,0,27,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:32:32,2024-05-23T22:02:32,2,21,1292,32,27,1648,1467,18,29,70,18.0,0,0,16,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:33:33,2024-05-23T22:03:33,2,21,1293,33,26,1587,1466,18,18,45,26.0,0,20,23,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:34:34,2024-05-23T22:04:34,2,21,1294,34,25,1526,1465,18,18,85,19.0,0,0,15,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:35:35,2024-05-23T22:05:35,2,21,1295,35,24,1465,1464,17,18,70,27.0,0,0,17,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:36:36,2024-05-23T22:06:36,2,21,1296,36,23,1404,1463,28,17,15,21.0,0,20,32,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:37:37,2024-05-23T22:07:37,2,21,1297,37,22,1343,1462,19,28,45,22.0,0,10,24,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:38:38,2024-05-23T22:08:38,2,21,1298,38,21,1282,1461,19,19,5,19.0,0,20,23,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:39:39,2024-05-23T22:09:39,2,21,1299,39,20,1221,1460,21,19,15,28.0,0,0,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:40:40,2024-05-23T22:10:40,2,21,1300,40,19,1160,1459,15,21,85,22.0,0,10,18,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:41:41,2024-05-23T22:11:41,2,21,1301,41,18,1099,1458,30,15,15,27.0,0,10,29,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:42:42,2024-05-23T22:12:42,2,21,1302,42,17,1038,1457,21,30,25,20.0,0,10,28,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:43:43,2024-05-23T22:13:43,2,21,1303,43,16,977,1456,22,21,70,17.0,0,0,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:44:44,2024-05-23T22:14:44,2,21,1304,44,15,916,1455,34,22,25,28.0,0,20,40,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:45:45,2024-05-23T22:15:45,2,21,1305,45,14,855,1454,23,34,85,20.0,0,0,24,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:46:46,2024-05-23T22:16:46,2,21,1306,46,13,794,1453,21,23,25,28.0,0,10,22,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:47:47,2024-05-23T22:17:47,2,21,1307,47,12,733,1452,19,21,70,25.0,0,0,18,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:48:48,2024-05-23T22:18:48,2,21,1308,48,11,672,1451,32,19,5,18.0,0,20,37,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:49:49,2024-05-23T22:19:49,2,21,1309,49,10,611,1450,25,32,45,17.0,0,0,23,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:50:50,2024-05-23T22:20:50,2,21,1310,50,9,550,1449,28,25,5,22.0,0,0,29,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:51:51,2024-05-23T22:21:51,2,21,1311,51,8,489,1448,21,28,70,18.0,0,0,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:52:52,2024-05-23T22:22:52,2,21,1312,52,7,428,1447,24,21,45,20.0,0,0,23,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:53:53,2024-05-23T22:23:53,2,21,1313,53,6,367,1446,19,24,5,21.0,0,0,22,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:54:54,2024-05-23T22:24:54,2,21,1314,54,5,306,1445,20,19,70,26.0,0,0,16,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:55:55,2024-05-23T22:25:55,2,21,1315,55,4,245,1444,30,20,5,22.0,0,10,34,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:56:56,2024-05-23T22:26:56,2,21,1316,56,3,184,1443,20,30,15,26.0,0,10,24,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:57:57,2024-05-23T22:27:57,2,21,1317,57,2,123,1442,21,20,25,24.0,0,0,22,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:58:58,2024-05-23T22:28:58,2,21,1318,58,1,62,1441,33,21,5,23.0,0,0,32,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-23T21:59:59,2024-05-23T22:29:59,2,21,1319,59,0,1,1440,20,33,15,19.0,0,0,24,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:00:00,2024-05-24T16:30:00,3,16,960,0,360,21600,360,21,22,15,25.0,0,20,28,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:01:01,2024-05-24T16:31:01,3,16,961,1,358,21539,358,15,21,85,21.0,0,10,16,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:02:02,2024-05-24T16:32:02,3,16,962,2,357,21478,357,21,15,45,22.0,0,10,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:03:03,2024-05-24T16:33:03,3,16,963,3,356,21417,356,12,21,85,26.0,0,10,12,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:04:04,2024-05-24T16:34:04,3,16,964,4,355,21356,355,10,12,70,19.0,0,0,9,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:05:05,2024-05-24T16:35:05,3,16,965,5,354,21295,354,13,10,85,25.0,0,10,12,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:06:06,2024-05-24T16:36:06,3,16,966,6,353,21234,353,19,13,70,22.0,0,0,13,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:07:07,2024-05-24T16:37:07,3,16,967,7,352,21173,352,20,19,25,18.0,0,10,25,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:08:08,2024-05-24T16:38:08,3,16,968,8,351,21112,351,27,20,25,25.0,0,10,26,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:09:09,2024-05-24T16:39:09,3,16,969,9,350,21051,350,16,27,45,22.0,0,0,16,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:10:10,2024-05-24T16:40:10,3,16,970,10,349,20990,349,15,16,70,27.0,0,0,15,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:11:11,2024-05-24T16:41:11,3,16,971,11,348,20929,348,22,15,45,17.0,0,0,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:12:12,2024-05-24T16:42:12,3,16,972,12,347,20868,347,14,22,45,23.0,0,20,23,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:13:13,2024-05-24T16:43:13,3,16,973,13,346,20807,346,17,14,70,22.0,0,10,14,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:14:14,2024-05-24T16:44:14,3,16,974,14,345,20746,345,19,17,45,27.0,0,0,16,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:15:15,2024-05-24T16:45:15,3,16,975,15,344,20685,344,18,19,70,24.0,0,20,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:16:16,2024-05-24T16:46:16,3,16,976,16,343,20624,343,17,18,25,27.0,0,0,15,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:17:17,2024-05-24T16:47:17,3,16,977,17,342,20563,342,22,17,85,23.0,0,0,17,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:18:18,2024-05-24T16:48:18,3,16,978,18,341,20502,341,19,22,5,24.0,0,0,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:19:19,2024-05-24T16:49:19,3,16,979,19,340,20441,340,18,19,15,19.0,0,10,21,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:20:20,2024-05-24T16:50:20,3,16,980,20,339,20380,339,10,18,85,22.0,0,10,15,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:21:21,2024-05-24T16:51:21,3,16,981,21,338,20319,338,27,10,15,20.0,0,0,21,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:22:22,2024-05-24T16:52:22,3,16,982,22,337,20258,337,17,27,85,18.0,0,0,21,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:23:23,2024-05-24T16:53:23,3,16,983,23,336,20197,336,26,17,45,25.0,0,20,25,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:24:24,2024-05-24T16:54:24,3,16,984,24,335,20136,335,30,26,45,26.0,0,20,36,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:25:25,2024-05-24T16:55:25,3,16,985,25,334,20075,334,20,30,70,23.0,0,20,26,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:26:26,2024-05-24T16:56:26,3,16,986,26,333,20014,333,18,20,15,21.0,0,0,17,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:27:27,2024-05-24T16:57:27,3,16,987,27,332,19953,332,16,18,70,28.0,0,0,14,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:28:28,2024-05-24T16:58:28,3,16,988,28,331,19892,331,13,16,85,24.0,0,0,10,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:29:29,2024-05-24T16:59:29,3,16,989,29,330,19831,330,24,13,5,23.0,0,0,22,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:30:30,2024-05-24T17:00:30,3,16,990,30,329,19770,329,15,24,70,24.0,0,0,12,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:31:31,2024-05-24T17:01:31,3,16,991,31,328,19709,328,19,15,70,25.0,0,20,19,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:32:32,2024-05-24T17:02:32,3,16,992,32,327,19648,327,26,19,25,28.0,0,0,23,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:33:33,2024-05-24T17:03:33,3,16,993,33,326,19587,326,26,26,25,22.0,0,10,30,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:34:34,2024-05-24T17:04:34,3,16,994,34,325,19526,325,16,26,70,21.0,0,0,16,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:35:35,2024-05-24T17:05:35,3,16,995,35,324,19465,324,18,16,5,18.0,0,10,19,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:36:36,2024-05-24T17:06:36,3,16,996,36,323,19404,323,29,18,25,27.0,0,0,27,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:37:37,2024-05-24T17:07:37,3,16,997,37,322,19343,322,20,29,85,24.0,0,0,21,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:38:38,2024-05-24T17:08:38,3,16,998,38,321,19282,321,17,20,85,21.0,0,0,13,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:39:39,2024-05-24T17:09:39,3,16,999,39,320,19221,320,24,17,85,26.0,0,0,19,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:40:40,2024-05-24T17:10:40,3,16,1000,40,319,19160,319,17,24,45,25.0,0,0,20,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:41:41,2024-05-24T17:11:41,3,16,1001,41,318,19099,318,22,17,25,17.0,0,0,22,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:42:42,2024-05-24T17:12:42,3,16,1002,42,317,19038,317,19,22,85,20.0,0,0,16,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:43:43,2024-05-24T17:13:43,3,16,1003,43,316,18977,316,24,19,15,19.0,0,0,19,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:44:44,2024-05-24T17:14:44,3,16,1004,44,315,18916,315,13,24,25,18.0,0,0,19,SYNTHETIC_HISTORY
2024,hanbit-univ,22000,drink,3200,2024-05-24T16:45:45,2024-05-24T17:15:45,3,16,1005,45,314,18855,314,15,13,70,22.0,0,0,14,SYNTHETIC_HISTORY
