festival_id,festival_day,booth_id,menu_id,booth_zone,snapshot_timestamp,hour,minute_of_day,second_of_minute,minutes_to_close,is_weekend,day_of_week,menu_category,price_krw,initial_stock,current_stock,recent_sales_5m,recent_sales_30m,previous_sales_30m,recent_tickets_30m,discount_rate,discount_elapsed_minutes,discount_arm,assigned_discount_rate,temperature_c,rain_mm,crowd_index,performance_phase,event_ending_soon,next_30m_sales_qty,next_30m_latent_qty,censored_window_flag,minutes_to_stockout,expected_leftover_qty,stockout_flag,final_leftover_qty,bakery_calibration_source,data_class,booth_ticket_count_30m,booth_unique_menu_count_1m
zerofest-synthetic-2026,2,B07,B07-M01,C,2026-05-21T18:30:00,18,1110,0,209,0,3,food,6000,208,123,4,24,15,12,0,0,0,0,20.3,0.52,0.544,main_stage,0,22,22,0,168,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,1
zerofest-synthetic-2026,2,B07,B07-M01,C,2026-05-21T19:00:00,19,1140,0,179,0,3,food,6000,208,101,6,22,24,10,0,0,0,0,19.6,0.51,0.499,main_stage,1,20,20,0,152,3,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,2
zerofest-synthetic-2026,2,B07,B07-M01,C,2026-05-21T19:30:00,19,1170,0,149,0,3,food,6000,208,81,2,20,22,9,0,0,0,0,19.8,0.56,0.524,main_stage,1,20,20,0,122,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,41,0
zerofest-synthetic-2026,2,B07,B07-M01,C,2026-05-21T20:00:00,20,1200,0,119,0,3,food,6000,208,61,4,20,20,10,0,0,0,0,20.2,0.47,0.298,after_stage,0,21,21,0,88,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,35,1
zerofest-synthetic-2026,2,B07,B07-M01,C,2026-05-21T20:30:00,20,1230,0,89,0,3,food,6000,208,40,1,21,20,10,0,0,0,0,19.2,0.43,0.381,after_stage,0,18,18,0,67,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,0
zerofest-synthetic-2026,2,B07,B07-M01,C,2026-05-21T21:00:00,21,1260,0,59,0,3,food,6000,208,22,0,18,21,8,0,0,0,0,18.0,0.63,0.209,normal,0,18,18,0,37,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,2,B07,B07-M01,C,2026-05-21T21:30:00,21,1290,0,29,0,3,food,6000,208,4,1,18,18,8,0,0,0,0,18.6,0.36,0.247,normal,0,4,7,1,30,1,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,1
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T16:00:00,16,960,0,359,0,4,food,6000,208,208,0,0,0,0,0,0,1,30,19.7,0.01,0.208,normal,0,15,15,0,416,60,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,2,1
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T16:30:00,16,990,0,329,0,4,food,6000,208,193,2,15,0,7,0,0,1,30,20.0,0.01,0.279,normal,0,9,9,0,644,112,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T17:00:00,17,1020,0,299,0,4,food,6000,208,184,0,9,15,5,0,0,1,30,20.0,0.09,0.42,pre_stage,0,14,14,0,395,69,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T17:30:00,17,1050,0,269,0,4,food,6000,208,170,1,14,9,7,0,0,1,30,19.8,0.0,0.401,pre_stage,0,17,17,0,300,45,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,2
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T18:00:00,18,1080,0,239,0,4,food,6000,208,153,3,17,14,11,0,0,1,30,18.9,0.01,0.649,main_stage,0,31,31,0,149,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,37,1
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T18:30:00,18,1110,0,209,0,4,food,6000,208,122,4,31,17,10,0,0,1,30,18.8,0.0,0.593,main_stage,0,17,17,0,216,24,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,34,0
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T19:00:00,19,1140,0,179,0,4,food,6000,208,105,0,17,31,7,30,0,1,30,17.9,0.0,0.674,main_stage,1,35,35,0,90,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,28,0
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T19:30:00,19,1170,0,149,0,4,food,6000,208,70,11,35,17,17,30,30,1,30,17.6,0.04,0.604,main_stage,1,52,52,0,41,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,2
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T20:00:00,20,1200,0,119,0,4,food,6000,208,18,9,52,35,19,30,60,1,30,18.8,0.0,0.35,after_stage,0,15,15,0,36,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,47,1
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T20:30:00,20,1230,0,89,0,4,food,6000,208,3,0,15,52,8,30,90,1,30,17.4,0.0,0.402,after_stage,0,3,12,1,30,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T21:00:00,21,1260,0,59,0,4,food,6000,208,0,0,3,15,2,0,0,1,30,17.6,0.0,0.268,normal,0,0,9,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,27,2
zerofest-synthetic-2026,3,B07,B07-M01,C,2026-05-22T21:30:00,21,1290,0,29,0,4,food,6000,208,0,0,0,3,0,0,0,1,30,17.3,0.05,0.198,normal,0,0,5,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,16,1
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T16:00:00,16,960,0,359,0,2,drink,3500,235,235,0,0,0,0,0,0,0,0,23.2,0.02,0.266,normal,0,15,15,0,470,87,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,0,0
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T16:30:00,16,990,0,329,0,2,drink,3500,235,220,2,15,0,8,0,0,0,0,24.1,0.0,0.218,normal,0,11,11,0,600,121,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,0
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T17:00:00,17,1020,0,299,0,2,drink,3500,235,209,1,11,15,6,0,0,0,0,21.6,0.01,0.466,pre_stage,0,38,38,0,165,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,1
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T17:30:00,17,1050,0,269,0,2,drink,3500,235,171,6,38,11,15,0,0,0,0,23.4,0.0,0.448,pre_stage,0,25,25,0,206,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,35,0
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T18:00:00,18,1080,0,239,0,2,drink,3500,235,146,4,25,38,12,0,0,0,0,22.2,0.0,0.584,main_stage,0,29,29,0,152,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,39,1
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T18:30:00,18,1110,0,209,0,2,drink,3500,235,117,4,29,25,12,0,0,0,0,22.9,0.0,0.585,main_stage,0,23,23,0,153,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,40,0
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T19:00:00,19,1140,0,179,0,2,drink,3500,235,94,2,23,29,10,0,0,0,0,22.1,0.03,0.576,main_stage,1,31,31,0,91,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,3
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T19:30:00,19,1170,0,149,0,2,drink,3500,235,63,7,31,23,14,0,0,0,0,22.4,0.0,0.563,main_stage,1,17,17,0,112,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,38,1
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T20:00:00,20,1200,0,119,0,2,drink,3500,235,46,3,17,31,6,0,0,0,0,20.9,0.0,0.357,after_stage,0,4,4,0,345,33,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,36,0
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T20:30:00,20,1230,0,89,0,2,drink,3500,235,42,1,4,17,4,0,0,0,0,22.4,0.0,0.355,after_stage,0,9,9,0,140,20,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,25,1
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T21:00:00,21,1260,0,59,0,2,drink,3500,235,33,1,9,4,4,0,0,0,0,20.9,0.01,0.238,normal,0,22,22,0,45,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,14,0
zerofest-synthetic-2026,1,B07,B07-M02,C,2026-05-20T21:30:00,21,1290,0,29,0,2,drink,3500,235,11,4,22,9,12,0,0,0,0,19.7,0.02,0.223,normal,0,9,9,0,37,4,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,29,2
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T16:00:00,16,960,0,359,0,3,drink,3500,235,235,0,0,0,0,0,0,0,0,21.7,0.56,0.238,normal,0,15,15,0,470,87,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,1,1
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T16:30:00,16,990,0,329,0,3,drink,3500,235,220,1,15,0,8,0,0,0,0,21.1,0.66,0.205,normal,0,24,24,0,275,4,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,0
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T17:00:00,17,1020,0,299,0,3,drink,3500,235,196,8,24,15,10,0,0,0,0,20.2,0.45,0.4,pre_stage,0,43,43,0,137,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,33,3
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T17:30:00,17,1050,0,269,0,3,drink,3500,235,153,11,43,24,19,0,0,0,0,21.4,0.47,0.442,pre_stage,0,30,30,0,153,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,44,2
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T18:00:00,18,1080,0,239,0,3,drink,3500,235,123,2,30,43,13,0,0,0,0,21.9,0.79,0.623,main_stage,0,24,24,0,154,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,48,3
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T18:30:00,18,1110,0,209,0,3,drink,3500,235,99,13,24,30,12,0,0,0,0,20.3,0.52,0.544,main_stage,0,39,39,0,77,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,1
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T19:00:00,19,1140,0,179,0,3,drink,3500,235,60,8,39,24,16,0,0,0,0,19.6,0.51,0.499,main_stage,1,21,21,0,86,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,2
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T19:30:00,19,1170,0,149,0,3,drink,3500,235,39,2,21,39,9,0,0,0,0,19.8,0.56,0.524,main_stage,1,20,20,0,59,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,41,0
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T20:00:00,20,1200,0,119,0,3,drink,3500,235,19,0,20,21,7,0,0,0,0,20.2,0.47,0.298,after_stage,0,19,20,1,30,0,0,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,35,1
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T20:30:00,20,1230,0,89,0,3,drink,3500,235,0,7,19,20,9,0,0,0,0,19.2,0.43,0.381,after_stage,0,0,23,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,0
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T21:00:00,21,1260,0,59,0,3,drink,3500,235,0,0,0,19,0,0,0,0,0,18.0,0.63,0.209,normal,0,0,18,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,2,B07,B07-M02,C,2026-05-21T21:30:00,21,1290,0,29,0,3,drink,3500,235,0,0,0,0,0,0,0,0,0,18.6,0.36,0.247,normal,0,0,21,1,0,0,1,0,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,1
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T16:00:00,16,960,0,359,0,4,drink,3500,235,233,2,2,0,2,0,0,1,10,19.7,0.01,0.208,normal,0,1,1,0,6990,223,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,2,1
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T16:30:00,16,990,0,329,0,4,drink,3500,235,232,0,1,2,1,0,0,1,10,20.0,0.01,0.279,normal,0,8,8,0,870,160,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T17:00:00,17,1020,0,299,0,4,drink,3500,235,224,0,8,1,4,0,0,1,10,20.0,0.09,0.42,pre_stage,0,22,22,0,306,44,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T17:30:00,17,1050,0,269,0,4,drink,3500,235,202,8,22,8,11,0,0,1,10,19.8,0.0,0.401,pre_stage,0,27,27,0,225,3,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,2
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T18:00:00,18,1080,0,239,0,4,drink,3500,235,175,2,27,22,12,0,0,1,10,18.9,0.01,0.649,main_stage,0,33,33,0,160,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,37,1
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T18:30:00,18,1110,0,209,0,4,drink,3500,235,142,4,33,27,12,10,0,1,10,18.8,0.0,0.593,main_stage,0,36,36,0,119,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,34,0
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T19:00:00,19,1140,0,179,0,4,drink,3500,235,106,8,36,33,15,0,0,1,10,17.9,0.0,0.674,main_stage,1,12,12,0,265,47,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,28,0
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T19:30:00,19,1170,0,149,0,4,drink,3500,235,94,3,12,36,5,10,0,1,10,17.6,0.04,0.604,main_stage,1,38,38,0,75,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,2
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T20:00:00,20,1200,0,119,0,4,drink,3500,235,56,6,38,12,12,0,0,1,10,18.8,0.0,0.35,after_stage,0,18,18,0,94,0,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,47,1
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T20:30:00,20,1230,0,89,0,4,drink,3500,235,38,0,18,38,5,10,0,1,10,17.4,0.0,0.402,after_stage,0,15,15,0,76,1,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T21:00:00,21,1260,0,59,0,4,drink,3500,235,23,2,15,18,7,10,30,1,10,17.6,0.0,0.268,normal,0,7,7,0,99,12,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,27,2
zerofest-synthetic-2026,3,B07,B07-M02,C,2026-05-22T21:30:00,21,1290,0,29,0,4,drink,3500,235,16,0,7,15,4,10,60,1,10,17.3,0.05,0.198,normal,0,14,14,0,35,5,0,2,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,16,1
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T16:00:00,16,960,0,359,0,2,dessert,4500,192,192,0,0,0,0,0,0,1,20,23.2,0.02,0.266,normal,0,10,10,0,576,94,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,0,0
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T16:30:00,16,990,0,329,0,2,dessert,4500,192,182,3,10,0,4,0,0,1,20,24.1,0.0,0.218,normal,0,6,6,0,910,128,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,0
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T17:00:00,17,1020,0,299,0,2,dessert,4500,192,176,0,6,10,4,0,0,1,20,21.6,0.01,0.466,pre_stage,0,13,13,0,407,69,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,1
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T17:30:00,17,1050,0,269,0,2,dessert,4500,192,163,1,13,6,6,0,0,1,20,23.4,0.0,0.448,pre_stage,0,20,20,0,245,15,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,35,0
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T18:00:00,18,1080,0,239,0,2,dessert,4500,192,143,3,20,13,8,0,0,1,20,22.2,0.0,0.584,main_stage,0,19,19,0,226,18,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,39,1
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T18:30:00,18,1110,0,209,0,2,dessert,4500,192,124,1,19,20,7,0,0,1,20,22.9,0.0,0.585,main_stage,0,18,18,0,207,21,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,40,0
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T19:00:00,19,1140,0,179,0,2,dessert,4500,192,106,7,18,19,7,0,0,1,20,22.1,0.03,0.576,main_stage,1,18,18,0,177,17,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,3
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T19:30:00,19,1170,0,149,0,2,dessert,4500,192,88,0,18,18,6,20,0,1,20,22.4,0.0,0.563,main_stage,1,18,18,0,147,14,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,38,1
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T20:00:00,20,1200,0,119,0,2,dessert,4500,192,70,0,18,18,8,0,0,1,20,20.9,0.0,0.357,after_stage,0,13,13,0,162,27,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,36,0
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T20:30:00,20,1230,0,89,0,2,dessert,4500,192,57,0,13,18,7,0,0,1,20,22.4,0.0,0.355,after_stage,0,17,17,0,101,15,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,25,1
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T21:00:00,21,1260,0,59,0,2,dessert,4500,192,40,0,17,13,6,0,0,1,20,20.9,0.01,0.238,normal,0,4,4,0,300,33,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,14,0
zerofest-synthetic-2026,1,B07,B07-M03,C,2026-05-20T21:30:00,21,1290,0,29,0,2,dessert,4500,192,36,1,4,17,3,20,0,1,20,19.7,0.02,0.223,normal,0,15,15,0,72,24,0,21,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,29,2
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T16:00:00,16,960,0,359,0,3,dessert,4500,192,190,2,2,0,1,0,0,0,0,21.7,0.56,0.238,normal,0,5,5,0,1140,141,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,1,1
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T16:30:00,16,990,0,329,0,3,dessert,4500,192,185,0,5,2,4,0,0,0,0,21.1,0.66,0.205,normal,0,4,4,0,1388,149,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,21,0
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T17:00:00,17,1020,0,299,0,3,dessert,4500,192,181,3,4,5,3,0,0,0,0,20.2,0.45,0.4,pre_stage,0,19,19,0,286,25,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,33,3
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T17:30:00,17,1050,0,269,0,3,dessert,4500,192,162,10,19,4,9,0,0,0,0,21.4,0.47,0.442,pre_stage,0,22,22,0,221,0,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,44,2
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T18:00:00,18,1080,0,239,0,3,dessert,4500,192,140,6,22,19,9,0,0,0,0,21.9,0.79,0.623,main_stage,0,16,16,0,263,35,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,48,3
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T18:30:00,18,1110,0,209,0,3,dessert,4500,192,124,1,16,22,7,0,0,0,0,20.3,0.52,0.544,main_stage,0,19,19,0,196,15,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,1
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T19:00:00,19,1140,0,179,0,3,dessert,4500,192,105,0,19,16,7,0,0,0,0,19.6,0.51,0.499,main_stage,1,23,23,0,137,0,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,2
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T19:30:00,19,1170,0,149,0,3,dessert,4500,192,82,0,23,19,10,0,0,0,0,19.8,0.56,0.524,main_stage,1,16,16,0,154,16,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,41,0
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T20:00:00,20,1200,0,119,0,3,dessert,4500,192,66,2,16,23,5,0,0,0,0,20.2,0.47,0.298,after_stage,0,26,26,0,77,0,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,35,1
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T20:30:00,20,1230,0,89,0,3,dessert,4500,192,40,3,26,16,11,0,0,0,0,19.2,0.43,0.381,after_stage,0,10,10,0,120,15,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,0
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T21:00:00,21,1260,0,59,0,3,dessert,4500,192,30,1,10,26,5,0,0,0,0,18.0,0.63,0.209,normal,0,7,7,0,129,19,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,2,B07,B07-M03,C,2026-05-21T21:30:00,21,1290,0,29,0,3,dessert,4500,192,23,1,7,10,3,0,0,0,0,18.6,0.36,0.247,normal,0,16,16,0,44,10,0,7,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,1
zerofest-synthetic-2026,3,B07,B07-M03,C,2026-05-22T16:00:00,16,960,0,359,0,4,dessert,4500,192,192,0,0,0,0,0,0,1,20,19.7,0.01,0.208,normal,0,8,8,0,720,113,0,59,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,2,1
zerofest-synthetic-2026,3,B07,B07-M03,C,2026-05-22T16:30:00,16,990,0,329,0,4,dessert,4500,192,184,2,8,0,4,0,0,1,20,20.0,0.01,0.279,normal,0,6,6,0,920,130,0,59,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,3,B07,B07-M03,C,2026-05-22T17:00:00,17,1020,0,299,0,4,dessert,4500,192,178,0,6,8,2,0,0,1,20,20.0,0.09,0.42,pre_stage,0,28,28,0,191,0,0,59,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,18,0
zerofest-synthetic-2026,3,B07,B07-M03,C,2026-05-22T17:30:00,17,1050,0,269,0,4,dessert,4500,192,150,12,28,6,12,0,0,1,20,19.8,0.0,0.401,pre_stage,0,15,15,0,300,39,0,59,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,46,2
zerofest-synthetic-2026,3,B07,B07-M03,C,2026-05-22T18:00:00,18,1080,0,239,0,4,dessert,4500,192,135,6,15,28,7,20,0,1,20,18.9,0.01,0.649,main_stage,0,16,16,0,254,30,0,59,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,37,1
zerofest-synthetic-2026,3,B07,B07-M03,C,2026-05-22T18:30:00,18,1110,0,209,0,4,dessert,4500,192,119,4,16,15,6,0,0,1,20,18.8,0.0,0.593,main_stage,0,3,3,0,1190,102,0,59,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,34,0
zerofest-synthetic-2026,3,B07,B07-M03,C,2026-05-22T19:00:00,19,1140,0,179,0,4,dessert,4500,192,116,0,3,16,2,20,0,1,20,17.9,0.0,0.674,main_stage,1,20,20,0,174,18,0,59,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,28,0
zerofest-synthetic-2026,3,B07,B07-M03,C,2026-05-22T19:30:00,19,1170,0,149,0,4,dessert,4500,192,96,2,20,3,8,0,0,1,20,17.6,0.04,0.604,main_stage,1,11,11,0,262,51,0,59,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,43,2
zerofest-synthetic-2026,3,B07,B07-M03,C,2026-05-22T20:00:00,20,1200,0,119,0,4,dessert,4500,192,85,0,11,20,5,0,0,1,20,18.8,0.0,0.35,after_stage,0,2,2,0,1275,78,0,59,Kaggle French Bakery Daily Sales,SYNTHETIC_FEATURE_SNAPSHOT,47,1
